HTTrack3.49-2+htsswf+htsjava launched on Mon, 04 May 2026 16:23:12 at https://investorrelations.contact.eg/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar
(winhttrack -qwC2%Ps2u1%s%uN0%I0p3DaK0H0%kf2A25000%f#f -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" -%l "en, *" https://investorrelations.contact.eg/ -O1 "C:\My Web Sites\ir" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -mime:application/foobar )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

16:45:37	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/2nd (from https://investorrelations.contact.eg/en/2nd)
16:46:26	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/3rd (from https://investorrelations.contact.eg/en/3rd)
16:46:26	Warning: 	Retry after error 500 (Internal Server Error) at link https://investorrelations.contact.eg/ar/4th (from https://investorrelations.contact.eg/en/4th)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/first-issuance (from https://investorrelations.contact.eg/en/first-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/second-issuance (from https://investorrelations.contact.eg/en/second-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/third-issuance (from https://investorrelations.contact.eg/en/third-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/fourth-issuance (from https://investorrelations.contact.eg/en/fourth-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/fifth-issuance (from https://investorrelations.contact.eg/en/fifth-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/sixth-issuance (from https://investorrelations.contact.eg/en/sixth-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/seventh-issuance (from https://investorrelations.contact.eg/en/seventh-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/eighths-issuance (from https://investorrelations.contact.eg/en/eighths-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/ninth-issuance (from https://investorrelations.contact.eg/en/ninth-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/tenth-issuance (from https://investorrelations.contact.eg/en/tenth-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/eleventh-issuance (from https://investorrelations.contact.eg/en/eleventh-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/twelfth-issuance (from https://investorrelations.contact.eg/en/twelfth-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/thirteenth-issuance (from https://investorrelations.contact.eg/en/thirteenth-issuance)
16:46:26	Error: 	"Internal Server Error" (500) after 2 retries at link https://investorrelations.contact.eg/ar/fourteenth-issuance (from https://investorrelations.contact.eg/en/fourteenth-issuance)
